date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:12:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:12:51%20GMT	https://www.tateconsulting.eu/?p=1982	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index6b08.html	(from https://www.tateconsulting.eu/strictly-dancing-at-the-parliamentary-review/grahame-and-ed-balls/)
12:12:50	2574/2574	---M-Z	200	added ('OK')	text/xml	date:Mon,%2018%20Nov%202019%2009:12:51%20GMT	https://www.tateconsulting.eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tateconsulting.eu%2Fstrictly-dancing-at-the-parliamentary-review%2Fgrahame-and-ed-balls%2F&format=xml	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/wp-json/oembed/1.0/embed98c1	(from https://www.tateconsulting.eu/strictly-dancing-at-the-parliamentary-review/grahame-and-ed-balls/)
12:12:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:12:52%20GMT	http://www.tateconsulting.eu/?wordfence_lh=1&hid=A219CB26CB279237F5BED51AB23EFD38	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexa350.html	(from https://www.tateconsulting.eu/strictly-dancing-at-the-parliamentary-review/grahame-and-ed-balls/)
12:12:52	40676/40676	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:12:53%20GMT	https://www.tateconsulting.eu/strictly-dancing-at-the-parliamentary-review/grahame-and-jim-tate-consulting-2/	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/strictly-dancing-at-the-parliamentary-review/grahame-and-jim-tate-consulting-2/index.html	(from https://www.tateconsulting.eu/strictly-dancing-at-the-parliamentary-review/grahame-and-ed-balls/)
12:12:52	2463/2463	---M--	200	added ('OK')	application/json	date:Mon,%2018%20Nov%202019%2009:12:53%20GMT	https://www.tateconsulting.eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tateconsulting.eu%2Fgulfstream-appoints-uk-firms-for-new-38m-airport-facility%2Fgulfstream-tate-1%2F	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/wp-json/oembed/1.0/embeda42d.json	(from https://www.tateconsulting.eu/gulfstream-appoints-uk-firms-for-new-38m-airport-facility/gulfstream-tate-1/)
12:12:52	848/848	---M-Z	200	added ('OK')	application/rss+xml	etag:%2257dd379361de46aabdc73bf30609f48f-gzip%22	https://www.tateconsulting.eu/gulfstream-appoints-uk-firms-for-new-38m-airport-facility/gulfstream-tate-1/feed/	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/gulfstream-appoints-uk-firms-for-new-38m-airport-facility/gulfstream-tate-1/feed/index.html	(from https://www.tateconsulting.eu/gulfstream-appoints-uk-firms-for-new-38m-airport-facility/gulfstream-tate-1/)
12:12:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:12:54%20GMT	https://www.tateconsulting.eu/?p=1966	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexde27.html	(from https://www.tateconsulting.eu/gulfstream-appoints-uk-firms-for-new-38m-airport-facility/gulfstream-tate-1/)
12:12:53	2582/2582	---M-Z	200	added ('OK')	text/xml	date:Mon,%2018%20Nov%202019%2009:12:55%20GMT	https://www.tateconsulting.eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tateconsulting.eu%2Fgulfstream-appoints-uk-firms-for-new-38m-airport-facility%2Fgulfstream-tate-1%2F&format=xml	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/wp-json/oembed/1.0/embed5db4	(from https://www.tateconsulting.eu/gulfstream-appoints-uk-firms-for-new-38m-airport-facility/gulfstream-tate-1/)
12:12:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:12:56%20GMT	http://www.tateconsulting.eu/?wordfence_lh=1&hid=4EF647BC38708E475B246BE52A24BCD4	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index1d9c.html	(from https://www.tateconsulting.eu/gulfstream-appoints-uk-firms-for-new-38m-airport-facility/gulfstream-tate-1/)
12:12:55	2411/2411	---M--	200	added ('OK')	application/json	date:Mon,%2018%20Nov%202019%2009:12:56%20GMT	https://www.tateconsulting.eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tateconsulting.eu%2Fbisnow-btr-conference-london%2F	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/wp-json/oembed/1.0/embed3509.json	(from https://www.tateconsulting.eu/bisnow-btr-conference-london/)
12:12:55	40035/40035	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:12:56%20GMT	https://www.tateconsulting.eu/gulfstream-appoints-uk-firms-for-new-38m-airport-facility/gulfstream-pic3/	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/gulfstream-appoints-uk-firms-for-new-38m-airport-facility/gulfstream-pic3/index.html	(from https://www.tateconsulting.eu/gulfstream-appoints-uk-firms-for-new-38m-airport-facility/gulfstream-tate-1/)
12:12:56	765/765	---M-Z	200	added ('OK')	application/rss+xml	etag:%22cf12b76dd5300ecc31ecf6120ee3cb66-gzip%22	https://www.tateconsulting.eu/bisnow-btr-conference-london/feed/	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/bisnow-btr-conference-london/feed/index.html	(from https://www.tateconsulting.eu/bisnow-btr-conference-london/)
12:12:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:12:57%20GMT	https://www.tateconsulting.eu/?p=1959	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexbe1b.html	(from https://www.tateconsulting.eu/bisnow-btr-conference-london/)
12:12:57	2532/2532	---M-Z	200	added ('OK')	text/xml	date:Mon,%2018%20Nov%202019%2009:12:58%20GMT	https://www.tateconsulting.eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tateconsulting.eu%2Fbisnow-btr-conference-london%2F&format=xml	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/wp-json/oembed/1.0/embedf135	(from https://www.tateconsulting.eu/bisnow-btr-conference-london/)
12:12:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:12:59%20GMT	http://www.tateconsulting.eu/?wordfence_lh=1&hid=6E2F1CE6CBDC1EB74A0BC4D216FA7EF0	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index6a9f.html	(from https://www.tateconsulting.eu/bisnow-btr-conference-london/)
12:12:58	3251/3251	---M--	200	added ('OK')	image/jpeg	etag:%22cb3-5899face82bf2%22	https://www.tateconsulting.eu/wp-content/uploads/2019/05/Tate-Group-and-Tate-Consulting-80x80.jpg	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/wp-content/uploads/2019/05/Tate-Group-and-Tate-Consulting-80x80.jpg	(from https://www.tateconsulting.eu/bisnow-btr-conference-london/)
12:13:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:13:00%20GMT	https://www.tateconsulting.eu/?p=1952	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexaa37.html	(from https://www.tateconsulting.eu/harrogate-property-and-construction-lunch/)
12:13:00	2478/2478	---M--	200	added ('OK')	application/json	date:Mon,%2018%20Nov%202019%2009:13:00%20GMT	https://www.tateconsulting.eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tateconsulting.eu%2Fharrogate-property-and-construction-lunch%2F	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/wp-json/oembed/1.0/embed93f3.json	(from https://www.tateconsulting.eu/harrogate-property-and-construction-lunch/)
12:13:00	804/804	---M-Z	200	added ('OK')	application/rss+xml	etag:%229d1d8ac316bb33d2079963b6e81c0ca5-gzip%22	https://www.tateconsulting.eu/harrogate-property-and-construction-lunch/feed/	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/harrogate-property-and-construction-lunch/feed/index.html	(from https://www.tateconsulting.eu/harrogate-property-and-construction-lunch/)
12:13:02	2599/2599	---M-Z	200	added ('OK')	text/xml	date:Mon,%2018%20Nov%202019%2009:13:03%20GMT	https://www.tateconsulting.eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tateconsulting.eu%2Fharrogate-property-and-construction-lunch%2F&format=xml	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/wp-json/oembed/1.0/embed9066	(from https://www.tateconsulting.eu/harrogate-property-and-construction-lunch/)
12:13:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:13:04%20GMT	http://www.tateconsulting.eu/?wordfence_lh=1&hid=073D372EAE790E33E89631161691DC48	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index26e5.html	(from https://www.tateconsulting.eu/harrogate-property-and-construction-lunch/)
12:13:03	3015/3015	---M--	200	added ('OK')	image/jpeg	etag:%22bc7-5798767b9fd72%22	https://www.tateconsulting.eu/wp-content/uploads/2018/10/Royal-Wharf-street-80x80.jpg	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/wp-content/uploads/2018/10/Royal-Wharf-street-80x80.jpg	(from https://www.tateconsulting.eu/harrogate-property-and-construction-lunch/)
12:13:05	2566/2566	---M--	200	added ('OK')	application/json	date:Mon,%2018%20Nov%202019%2009:13:06%20GMT	https://www.tateconsulting.eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tateconsulting.eu%2Fhow-were-using-bim-for-residential-and-commercial-projects%2F	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/wp-json/oembed/1.0/embed9451.json	(from https://www.tateconsulting.eu/how-were-using-bim-for-residential-and-commercial-projects/)
12:13:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:13:06%20GMT	https://www.tateconsulting.eu/?p=1947	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexd18b.html	(from https://www.tateconsulting.eu/how-were-using-bim-for-residential-and-commercial-projects/)
12:13:06	2689/2689	---M-Z	200	added ('OK')	text/xml	date:Mon,%2018%20Nov%202019%2009:13:08%20GMT	https://www.tateconsulting.eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tateconsulting.eu%2Fhow-were-using-bim-for-residential-and-commercial-projects%2F&format=xml	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/wp-json/oembed/1.0/embed9cbf	(from https://www.tateconsulting.eu/how-were-using-bim-for-residential-and-commercial-projects/)
12:13:07	2968/2968	---M--	200	added ('OK')	image/jpeg	etag:%22b98-584eb473460d6%22	https://www.tateconsulting.eu/wp-content/uploads/2019/03/Tate-Sponsorship-80x80.jpg	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/wp-content/uploads/2019/03/Tate-Sponsorship-80x80.jpg	(from https://www.tateconsulting.eu/how-were-using-bim-for-residential-and-commercial-projects/)
12:13:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:13:09%20GMT	http://www.tateconsulting.eu/?wordfence_lh=1&hid=71C92FF5C222A1F7BB5A6F44B6785C55	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index7cc8.html	(from https://www.tateconsulting.eu/how-were-using-bim-for-residential-and-commercial-projects/)
12:13:09	2464/2464	---M--	200	added ('OK')	application/json	date:Mon,%2018%20Nov%202019%2009:13:10%20GMT	https://www.tateconsulting.eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tateconsulting.eu%2Fharrogate-property-and-construction-event%2F	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/wp-json/oembed/1.0/embed12ae.json	(from https://www.tateconsulting.eu/harrogate-property-and-construction-event/)
12:13:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:13:10%20GMT	https://www.tateconsulting.eu/?p=1949	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexc429.html	(from https://www.tateconsulting.eu/harrogate-property-and-construction-event/)
12:13:10	2585/2585	---M-Z	200	added ('OK')	text/xml	date:Mon,%2018%20Nov%202019%2009:13:12%20GMT	https://www.tateconsulting.eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tateconsulting.eu%2Fharrogate-property-and-construction-event%2F&format=xml	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/wp-json/oembed/1.0/embedc119	(from https://www.tateconsulting.eu/harrogate-property-and-construction-event/)
12:13:11	2439/2439	---M--	200	added ('OK')	image/jpeg	etag:%22987-582b4a433a37c%22	https://www.tateconsulting.eu/wp-content/uploads/2019/02/TPR-BPR-Badge-80x80.jpg	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/wp-content/uploads/2019/02/TPR-BPR-Badge-80x80.jpg	(from https://www.tateconsulting.eu/harrogate-property-and-construction-event/)
12:13:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:13:13%20GMT	http://www.tateconsulting.eu/?wordfence_lh=1&hid=80AA9EAC678A38D6E41A8736B2D5BBEA	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexf15f.html	(from https://www.tateconsulting.eu/harrogate-property-and-construction-event/)
12:13:12	2648/2648	---M--	200	added ('OK')	application/json	date:Mon,%2018%20Nov%202019%2009:13:13%20GMT	https://www.tateconsulting.eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tateconsulting.eu%2Fthe-parliamentary-review-is-delighted-to-be-working-with-tate-consulting%2F	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/wp-json/oembed/1.0/embed65b2.json	(from https://www.tateconsulting.eu/the-parliamentary-review-is-delighted-to-be-working-with-tate-consulting/)
12:13:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:13:14%20GMT	https://www.tateconsulting.eu/?p=1941	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index3249.html	(from https://www.tateconsulting.eu/the-parliamentary-review-is-delighted-to-be-working-with-tate-consulting/)
12:13:13	46970/46970	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:13:14%20GMT	https://www.tateconsulting.eu/five-challenges-were-facing-within-engineering/	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/five-challenges-were-facing-within-engineering/index.html	(from https://www.tateconsulting.eu/the-parliamentary-review-is-delighted-to-be-working-with-tate-consulting/)
12:13:13	2771/2771	---M-Z	200	added ('OK')	text/xml	date:Mon,%2018%20Nov%202019%2009:13:15%20GMT	https://www.tateconsulting.eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tateconsulting.eu%2Fthe-parliamentary-review-is-delighted-to-be-working-with-tate-consulting%2F&format=xml	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/wp-json/oembed/1.0/embedba2b	(from https://www.tateconsulting.eu/the-parliamentary-review-is-delighted-to-be-working-with-tate-consulting/)
12:13:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:13:16%20GMT	http://www.tateconsulting.eu/?wordfence_lh=1&hid=5A11EA10CA70B7FBB2D34FA57D5F8DC2	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index735e.html	(from https://www.tateconsulting.eu/the-parliamentary-review-is-delighted-to-be-working-with-tate-consulting/)
12:13:14	2949/2949	---M--	200	added ('OK')	image/jpeg	etag:%22b85-580c370e56547%22	https://www.tateconsulting.eu/wp-content/uploads/2019/01/Tate-Consulting-Challenges-for-2019-80x80.jpg	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/wp-content/uploads/2019/01/Tate-Consulting-Challenges-for-2019-80x80.jpg	(from https://www.tateconsulting.eu/the-parliamentary-review-is-delighted-to-be-working-with-tate-consulting/)
12:13:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:13:17%20GMT	http://www.tateconsulting.eu/?wordfence_lh=1&hid=1DB1F514894CD90A0AC33B65D7F2CA92	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index8026.html	(from https://www.tateconsulting.eu/category/uncategorized/page/2/)
12:13:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:13:17%20GMT	http://www.tateconsulting.eu/?wordfence_lh=1&hid=552AD4CB72B9AF0D490BD0B7FC769DD5	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexf856.html	(from https://www.tateconsulting.eu/category/uncategorized/page/3/)
12:13:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:13:18%20GMT	http://www.tateconsulting.eu/?wordfence_lh=1&hid=42EAD90B75EA5E594F0FEF8306D73C25	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexde97.html	(from https://www.tateconsulting.eu/category/uncategorized/page/4/)
12:13:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:13:18%20GMT	http://www.tateconsulting.eu/?wordfence_lh=1&hid=3E314BEA6563D4C805F179BC34097CC2	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index2746.html	(from https://www.tateconsulting.eu/category/uncategorized/page/5/)
12:13:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:13:19%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid=CE7FDA25C37A65285C193397FFD9C6BD	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index1760.html	(from http://www.tateconsulting.eu/?wordfence_lh=1&hid=CE7FDA25C37A65285C193397FFD9C6BD)
12:13:18	41203/41203	---M--	200	added ('OK')	image/jpeg	etag:%22a0f3-580c370e8e7b6%22	https://www.tateconsulting.eu/wp-content/uploads/2019/01/Tate-Consulting-Challenges-for-2019-570x320.jpg	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/wp-content/uploads/2019/01/Tate-Consulting-Challenges-for-2019-570x320.jpg	(from https://www.tateconsulting.eu/page/4/)
12:13:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:13:21%20GMT	http://www.tateconsulting.eu/?wordfence_lh=1&hid=B08C4E1426E8810AE65C78FC9F5CA2E8	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexca0a.html	(from https://www.tateconsulting.eu/page/4/)
12:13:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:13:19%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid=2FD0C0BC3799E0259CE7D1FE40F16821	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index2d6f.html	(from http://www.tateconsulting.eu/?wordfence_lh=1&hid=2FD0C0BC3799E0259CE7D1FE40F16821)
12:13:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:13:19%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid=DD4E08D65D6DB15059C3C737B5F71A2E	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexa048.html	(from http://www.tateconsulting.eu/?wordfence_lh=1&hid=DD4E08D65D6DB15059C3C737B5F71A2E)
12:13:20	37692/37692	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202019%2009:13:19%20GMT	https://www.tateconsulting.eu/4/	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/4/index.html	(from https://www.tateconsulting.eu/page/4/)
12:13:22	46103/46103	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:13:22%20GMT	https://www.tateconsulting.eu/category/engineering/	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/category/engineering/index.html	(from https://www.tateconsulting.eu/page/4/)
12:13:22	47552/47552	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:13:22%20GMT	https://www.tateconsulting.eu/page/6/	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/page/6/index.html	(from https://www.tateconsulting.eu/page/4/)
12:13:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:13:23%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid=5357CA42B5667579C17FA3FAD356241B	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index7410.html	(from http://www.tateconsulting.eu/?wordfence_lh=1&hid=5357CA42B5667579C17FA3FAD356241B)
12:13:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:13:25%20GMT	http://www.tateconsulting.eu/?wordfence_lh=1&hid=80D6C6B45B0415005469E69EA9BF8FFC	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index733d.html	(from https://www.tateconsulting.eu/page/5/)
12:13:24	37692/37692	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202019%2009:13:25%20GMT	https://www.tateconsulting.eu/5/	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/5/index.html	(from https://www.tateconsulting.eu/page/5/)
12:13:25	47794/47794	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:13:26%20GMT	https://www.tateconsulting.eu/page/7/	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/page/7/index.html	(from https://www.tateconsulting.eu/page/5/)
12:13:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:13:26%20GMT	https://www.tateconsulting.eu/?wordfence_lh=1%26hid=11215CE71DE8E45189EF6426261269A0	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index5938.html	(from http://www.tateconsulting.eu/?wordfence_lh=1&hid=11215CE71DE8E45189EF6426261269A0)
12:13:26	2341/2341	---M--	200	added ('OK')	application/json	date:Mon,%2018%20Nov%202019%2009:13:27%20GMT	https://www.tateconsulting.eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tateconsulting.eu%2Fearth-centre-at-doncaster-brought-back-to-life%2F	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/wp-json/oembed/1.0/embed0667.json	(from https://www.tateconsulting.eu/earth-centre-at-doncaster-brought-back-to-life/)
12:13:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:13:27%20GMT	https://www.tateconsulting.eu/?p=1258	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexd106.html	(from https://www.tateconsulting.eu/earth-centre-at-doncaster-brought-back-to-life/)
12:13:27	2424/2424	---M-Z	200	added ('OK')	text/xml	date:Mon,%2018%20Nov%202019%2009:13:28%20GMT	https://www.tateconsulting.eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tateconsulting.eu%2Fearth-centre-at-doncaster-brought-back-to-life%2F&format=xml	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/wp-json/oembed/1.0/embed62a5	(from https://www.tateconsulting.eu/earth-centre-at-doncaster-brought-back-to-life/)
12:13:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:13:29%20GMT	http://www.tateconsulting.eu/?wordfence_lh=1&hid=868502F6120919444AEC74218ADBFE59	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexe707.html	(from https://www.tateconsulting.eu/earth-centre-at-doncaster-brought-back-to-life/)
12:13:29	2266/2266	---M--	200	added ('OK')	application/json	date:Mon,%2018%20Nov%202019%2009:13:30%20GMT	https://www.tateconsulting.eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tateconsulting.eu%2Flarge-scale-photo-voltaic-farms%2F	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/wp-json/oembed/1.0/embed0594.json	(from https://www.tateconsulting.eu/large-scale-photo-voltaic-farms/)
12:13:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:13:30%20GMT	https://www.tateconsulting.eu/?p=1264	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index1d4f.html	(from https://www.tateconsulting.eu/large-scale-photo-voltaic-farms/)
12:13:30	2349/2349	---M-Z	200	added ('OK')	text/xml	date:Mon,%2018%20Nov%202019%2009:13:31%20GMT	https://www.tateconsulting.eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tateconsulting.eu%2Flarge-scale-photo-voltaic-farms%2F&format=xml	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/wp-json/oembed/1.0/embedc389	(from https://www.tateconsulting.eu/large-scale-photo-voltaic-farms/)
12:13:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:13:32%20GMT	http://www.tateconsulting.eu/?wordfence_lh=1&hid=20D1B3E599DC5833CD167DC6175FE8D6	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexc721.html	(from https://www.tateconsulting.eu/large-scale-photo-voltaic-farms/)
12:13:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:13:33%20GMT	http://www.tateconsulting.eu/?wordfence_lh=1&hid=DA8F0E407AAE96E762BDAA7C623B5AB6	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/indexf1b8.html	(from https://www.tateconsulting.eu/page/15/)
12:13:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202019%2009:13:34%20GMT	http://www.tateconsulting.eu/?wordfence_lh=1&hid=29017A50D77CA094455356B801832210	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/index74d1.html	(from https://www.tateconsulting.eu/page/14/)
12:13:34	46575/46575	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:13:34%20GMT	https://www.tateconsulting.eu/page/13/	C:/Users/jawiwy/Desktop/zamara/persclone/persberg/www.tateconsulting.eu/page/13/index.html	(from https://www.tateconsulting.eu/page/15/)
